order_id,product_id,quantity,unit_price,unit_cost
512637,1052,1,36.77,17.46
512638,1044,1,36.15,17.97
512638,1040,2,62.95,29.03
512638,1020,3,67.21,52.37
512639,1013,2,79.75,62.38
512640,1076,2,8.96,6.26
512641,1050,2,9.96,5.12
512641,1014,3,143.17,101.54
512642,1050,2,9.96,5.12
512643,1070,1,96.13,56.64
512644,1013,2,79.75,62.38
512645,1009,1,34.56,19.21
512646,1016,1,58.01,49.31
512647,1066,1,31.67,19.0
512647,1008,1,28.48,16.6
512648,1021,1,53.05,44.77
512649,1041,3,19.13,8.73
512649,1080,3,13.5,9.7
512650,1057,2,70.96,47.26
512651,1045,1,12.66,6.6
512651,1037,3,54.45,25.62
512651,1005,2,14.98,9.5
512651,1064,2,23.03,14.31
512652,1033,3,23.67,11.3
512653,1080,1,13.5,9.7
512653,1005,1,14.98,9.5
512653,1049,1,9.78,4.51
512653,1073,1,18.44,12.91
512654,1030,2,37.14,15.95
512654,1074,3,7.05,4.72
512654,1070,3,96.13,56.64
512654,1060,2,84.27,56.39
512654,1065,3,54.43,31.87
512655,1069,1,50.32,34.14
512656,1000,1,31.83,20.13
512656,1050,1,9.96,5.12
512657,1049,2,9.78,4.51
512658,1004,2,42.61,25.74
512658,1073,1,18.44,12.91
512659,1076,2,8.96,6.26
512659,1039,3,35.5,14.75
512659,1006,2,53.62,29.31
512659,1044,2,36.15,17.97
512660,1072,1,11.81,7.5
512661,1000,1,31.83,20.13
512661,1063,3,85.08,56.56
512661,1059,1,90.78,56.73
512662,1006,2,53.62,29.31
512663,1064,1,23.03,14.31
512663,1011,2,27.91,15.76
512663,1042,3,18.52,8.94
512664,1074,1,7.05,4.72
512665,1025,1,68.75,32.64
512665,1049,2,9.78,4.51
512665,1059,1,90.78,56.73
512665,1057,1,70.96,47.26
512666,1018,1,96.7,69.36
512666,1072,2,11.81,7.5
512666,1063,2,85.08,56.56
512666,1074,1,7.05,4.72
512667,1069,1,50.32,34.14
512668,1018,2,96.7,69.36
512669,1057,2,70.96,47.26
512669,1075,1,24.53,16.28
512669,1080,1,13.5,9.7
512670,1018,3,96.7,69.36
512670,1047,2,32.59,16.27
512671,1031,2,61.08,26.7
512672,1066,1,31.67,19.0
512673,1002,1,21.43,11.57
512673,1038,2,57.96,23.86
512673,1010,1,43.12,23.21
512673,1054,1,16.0,7.32
512674,1035,1,58.01,24.53
512674,1022,3,89.29,71.91
512675,1016,2,58.01,49.31
512675,1014,1,143.17,101.54
512675,1011,2,27.91,15.76
512675,1041,2,19.13,8.73
512676,1034,1,20.06,9.91
512676,1039,2,35.5,14.75
512676,1082,1,7.84,5.86
512676,1065,1,54.43,31.87
512676,1044,1,36.15,17.97
512676,1001,2,48.84,28.89
512677,1052,3,36.77,17.46
512677,1009,2,34.56,19.21
512677,1002,3,21.43,11.57
512677,1049,2,9.78,4.51
512677,1068,1,62.19,40.12
512678,1000,2,31.83,20.13
512679,1061,1,46.83,26.77
512680,1074,1,7.05,4.72
512680,1062,2,39.94,24.4
512680,1029,1,18.46,8.02
512680,1001,1,48.84,28.89
512680,1079,1,10.85,7.94
512681,1038,3,57.96,23.86
512682,1024,1,135.79,99.24
512682,1063,3,85.08,56.56
512682,1022,2,89.29,71.91
512682,1007,1,22.65,12.31
512683,1031,1,61.08,26.7
512683,1081,2,18.92,13.34
512683,1022,2,89.29,71.91
512684,1038,2,57.96,23.86
512684,1001,1,48.84,28.89
512685,1002,1,21.43,11.57
512685,1013,2,79.75,62.38
512685,1020,3,67.21,52.37
512685,1009,1,34.56,19.21
512685,1056,2,93.62,61.62
512685,1071,1,16.14,10.85
512686,1054,1,16.0,7.32
512687,1039,2,35.5,14.75
512687,1025,2,68.75,32.64
512688,1035,3,58.01,24.53
512689,1004,1,42.61,25.74
512690,1002,1,21.43,11.57
512691,1010,1,43.12,23.21
512692,1067,1,94.63,56.6
512692,1055,1,17.87,8.33
512692,1068,2,62.19,40.12
512693,1054,2,16.0,7.32
512694,1044,1,36.15,17.97
512695,1051,2,18.62,9.33
512695,1078,3,19.71,14.52
512695,1064,3,23.03,14.31
512696,1026,1,67.11,32.58
512696,1019,2,158.0,121.76
512696,1004,1,42.61,25.74
512697,1066,2,31.67,19.0
512698,1045,2,12.66,6.6
512698,1024,1,135.79,99.24
512698,1010,1,43.12,23.21
512698,1074,2,7.05,4.72
512698,1081,2,18.92,13.34
512698,1076,2,8.96,6.26
512698,1000,1,31.83,20.13
512699,1060,1,84.27,56.39
512700,1004,3,42.61,25.74
512700,1008,1,28.48,16.6
512700,1038,3,57.96,23.86
512701,1065,1,54.43,31.87
512702,1007,1,22.65,12.31
512702,1080,3,13.5,9.7
512702,1020,3,67.21,52.37
512703,1029,3,18.46,8.02
512703,1079,1,10.85,7.94
512703,1016,2,58.01,49.31
512703,1034,1,20.06,9.91
512703,1049,2,9.78,4.51
512704,1029,2,18.46,8.02
512704,1011,1,27.91,15.76
512705,1049,3,9.78,4.51
512705,1035,1,58.01,24.53
512705,1020,1,67.21,52.37
512706,1065,2,54.43,31.87
512706,1066,1,31.67,19.0
512706,1022,1,89.29,71.91
512706,1030,1,37.14,15.95
512706,1018,2,96.7,69.36
512706,1033,3,23.67,11.3
512706,1025,3,68.75,32.64
512706,1052,1,36.77,17.46
512707,1055,3,17.87,8.33
512707,1080,1,13.5,9.7
512708,1057,1,70.96,47.26
512709,1062,3,39.94,24.4
512709,1027,2,48.53,23.68
512710,1020,3,67.21,52.37
512710,1032,1,31.28,14.2
512710,1075,2,24.53,16.28
512710,1021,3,53.05,44.77
512710,1077,3,26.11,17.33
512711,1011,1,27.91,15.76
512711,1031,2,61.08,26.7
512712,1000,1,31.83,20.13
512713,1051,1,18.62,9.33
512713,1078,1,19.71,14.52
512713,1082,2,7.84,5.86
512714,1002,2,21.43,11.57
512714,1045,1,12.66,6.6
512715,1019,3,158.0,121.76
512715,1057,1,70.96,47.26
512715,1032,1,31.28,14.2
512716,1046,2,32.28,16.34
512717,1052,2,36.77,17.46
512717,1079,2,10.85,7.94
512718,1067,2,94.63,56.6
512719,1054,1,16.0,7.32
512720,1012,1,35.71,21.89
512721,1028,2,20.81,8.8
512721,1080,1,13.5,9.7
512722,1009,3,34.56,19.21
512722,1019,2,158.0,121.76
512723,1071,2,16.14,10.85
512723,1006,1,53.62,29.31
512724,1050,1,9.96,5.12
512725,1076,3,8.96,6.26
512725,1056,2,93.62,61.62
512725,1034,3,20.06,9.91
512726,1038,1,57.96,23.86
512726,1007,2,22.65,12.31
512727,1034,2,20.06,9.91
512728,1018,2,96.7,69.36
512728,1053,1,21.56,11.33
512729,1054,2,16.0,7.32
512729,1009,1,34.56,19.21
512730,1007,1,22.65,12.31
512731,1038,1,57.96,23.86
512731,1031,3,61.08,26.7
512731,1003,1,16.76,10.43
512732,1003,2,16.76,10.43
512733,1059,2,90.78,56.73
512733,1050,2,9.96,5.12
512734,1001,1,48.84,28.89
512734,1045,3,12.66,6.6
512735,1027,1,48.53,23.68
512735,1009,3,34.56,19.21
512736,1078,1,19.71,14.52
512737,1026,2,67.11,32.58
512738,1048,1,25.0,12.32
512738,1077,1,26.11,17.33
512738,1028,2,20.81,8.8
512739,1061,1,46.83,26.77
512739,1023,1,97.84,76.62
512739,1039,1,35.5,14.75
512740,1021,3,53.05,44.77
512740,1061,1,46.83,26.77
512740,1065,2,54.43,31.87
512741,1009,2,34.56,19.21
512742,1068,1,62.19,40.12
512742,1062,1,39.94,24.4
512743,1013,1,79.75,62.38
512744,1064,1,23.03,14.31
512744,1018,1,96.7,69.36
512745,1013,2,79.75,62.38
512745,1020,2,67.21,52.37
512745,1035,2,58.01,24.53
512746,1074,1,7.05,4.72
512746,1078,2,19.71,14.52
512746,1070,3,96.13,56.64
512747,1072,1,11.81,7.5
512747,1076,2,8.96,6.26
512747,1036,3,16.3,7.8
512747,1084,3,6.83,4.87
512748,1064,1,23.03,14.31
512748,1009,1,34.56,19.21
512749,1004,1,42.61,25.74
512750,1015,1,145.62,106.1
512751,1058,1,83.98,48.8
512751,1044,1,36.15,17.97
512751,1051,3,18.62,9.33
512752,1037,2,54.45,25.62
512753,1071,1,16.14,10.85
512754,1024,3,135.79,99.24
512755,1066,3,31.67,19.0
512755,1050,2,9.96,5.12
512756,1034,2,20.06,9.91
512757,1003,1,16.76,10.43
512757,1048,2,25.0,12.32
512757,1020,2,67.21,52.37
512758,1049,2,9.78,4.51
512758,1044,3,36.15,17.97
512758,1050,1,9.96,5.12
512759,1068,2,62.19,40.12
512759,1053,3,21.56,11.33
512760,1008,1,28.48,16.6
512761,1033,1,23.67,11.3
512762,1016,1,58.01,49.31
512762,1064,1,23.03,14.31
512762,1003,2,16.76,10.43
512762,1061,1,46.83,26.77
512763,1038,2,57.96,23.86
512763,1059,2,90.78,56.73
512764,1053,1,21.56,11.33
512764,1074,1,7.05,4.72
512765,1002,2,21.43,11.57
512765,1019,2,158.0,121.76
512765,1084,2,6.83,4.87
512765,1030,2,37.14,15.95
512765,1024,3,135.79,99.24
512766,1062,3,39.94,24.4
512766,1003,2,16.76,10.43
512767,1031,1,61.08,26.7
512768,1009,2,34.56,19.21
512768,1026,1,67.11,32.58
512768,1060,2,84.27,56.39
512768,1069,1,50.32,34.14
512768,1075,3,24.53,16.28
512769,1049,1,9.78,4.51
512770,1025,1,68.75,32.64
512770,1041,1,19.13,8.73
512771,1046,1,32.28,16.34
512771,1083,1,12.54,8.23
512772,1020,2,67.21,52.37
512773,1069,1,50.32,34.14
512773,1072,3,11.81,7.5
512774,1028,2,20.81,8.8
512775,1045,3,12.66,6.6
512776,1006,3,53.62,29.31
512776,1043,2,31.33,16.1
512777,1007,2,22.65,12.31
512778,1040,1,62.95,29.03
512778,1011,2,27.91,15.76
512778,1002,2,21.43,11.57
512778,1051,1,18.62,9.33
512778,1082,2,7.84,5.86
512779,1001,1,48.84,28.89
512780,1065,2,54.43,31.87
512780,1005,2,14.98,9.5
512780,1074,1,7.05,4.72
512781,1020,1,67.21,52.37
512781,1082,2,7.84,5.86
512781,1033,1,23.67,11.3
512782,1081,1,18.92,13.34
512783,1067,2,94.63,56.6
512783,1080,2,13.5,9.7
512784,1020,1,67.21,52.37
512784,1019,1,158.0,121.76
512785,1062,1,39.94,24.4
512786,1014,2,143.17,101.54
512786,1013,1,79.75,62.38
512786,1052,2,36.77,17.46
512786,1069,1,50.32,34.14
512786,1049,3,9.78,4.51
512787,1005,1,14.98,9.5
512787,1020,1,67.21,52.37
512788,1077,1,26.11,17.33
512789,1011,1,27.91,15.76
512789,1032,1,31.28,14.2
512789,1078,1,19.71,14.52
512789,1064,1,23.03,14.31
512790,1044,1,36.15,17.97
512791,1075,1,24.53,16.28
512791,1084,1,6.83,4.87
512792,1061,1,46.83,26.77
512793,1046,1,32.28,16.34
512793,1033,2,23.67,11.3
512794,1070,1,96.13,56.64
512794,1024,1,135.79,99.24
512794,1049,2,9.78,4.51
512795,1008,2,28.48,16.6
512796,1028,3,20.81,8.8
512797,1048,3,25.0,12.32
512797,1049,1,9.78,4.51
512798,1039,1,35.5,14.75
512798,1036,1,16.3,7.8
512799,1036,1,16.3,7.8
512799,1029,3,18.46,8.02
512800,1037,1,54.45,25.62
512801,1055,2,17.87,8.33
512802,1034,1,20.06,9.91
512803,1055,1,17.87,8.33
512803,1008,3,28.48,16.6
512804,1042,1,18.52,8.94
512804,1044,2,36.15,17.97
512804,1051,1,18.62,9.33
512805,1000,1,31.83,20.13
512806,1049,2,9.78,4.51
512806,1039,1,35.5,14.75
512806,1007,1,22.65,12.31
512806,1047,1,32.59,16.27
512806,1056,1,93.62,61.62
512807,1054,1,16.0,7.32
512807,1053,3,21.56,11.33
512808,1009,1,34.56,19.21
512809,1020,1,67.21,52.37
512810,1079,2,10.85,7.94
512810,1048,3,25.0,12.32
512810,1012,2,35.71,21.89
512811,1036,2,16.3,7.8
512812,1057,1,70.96,47.26
512812,1037,2,54.45,25.62
512812,1069,2,50.32,34.14
512812,1003,2,16.76,10.43
512813,1063,1,85.08,56.56
512813,1017,2,203.45,168.48
512814,1063,1,85.08,56.56
512814,1025,1,68.75,32.64
512814,1001,2,48.84,28.89
512814,1014,3,143.17,101.54
512815,1078,1,19.71,14.52
512816,1074,1,7.05,4.72
512816,1039,1,35.5,14.75
512816,1050,2,9.96,5.12
512816,1047,2,32.59,16.27
512816,1019,1,158.0,121.76
512817,1037,3,54.45,25.62
512818,1083,2,12.54,8.23
512819,1071,1,16.14,10.85
512819,1074,3,7.05,4.72
512819,1069,1,50.32,34.14
512819,1068,3,62.19,40.12
512819,1034,2,20.06,9.91
512820,1054,3,16.0,7.32
512820,1071,2,16.14,10.85
512821,1038,1,57.96,23.86
512821,1028,3,20.81,8.8
512821,1071,2,16.14,10.85
512822,1050,3,9.96,5.12
512822,1066,1,31.67,19.0
512823,1038,1,57.96,23.86
512824,1073,3,18.44,12.91
512824,1045,1,12.66,6.6
512824,1044,3,36.15,17.97
512824,1058,2,83.98,48.8
512825,1008,1,28.48,16.6
512826,1057,1,70.96,47.26
512826,1073,1,18.44,12.91
512826,1076,1,8.96,6.26
512826,1060,1,84.27,56.39
512827,1044,1,36.15,17.97
512828,1010,1,43.12,23.21
512829,1002,1,21.43,11.57
512830,1080,1,13.5,9.7
512831,1020,1,67.21,52.37
512831,1061,2,46.83,26.77
512831,1051,2,18.62,9.33
512832,1011,2,27.91,15.76
512833,1080,1,13.5,9.7
512834,1036,1,16.3,7.8
512835,1063,1,85.08,56.56
512835,1026,2,67.11,32.58
512835,1073,2,18.44,12.91
512836,1059,2,90.78,56.73
512836,1049,1,9.78,4.51
512837,1052,2,36.77,17.46
512838,1063,2,85.08,56.56
512839,1010,1,43.12,23.21
512839,1061,1,46.83,26.77
512839,1045,2,12.66,6.6
512839,1029,2,18.46,8.02
512840,1074,1,7.05,4.72
512840,1055,1,17.87,8.33
512840,1013,2,79.75,62.38
512841,1044,1,36.15,17.97
512841,1014,3,143.17,101.54
512842,1062,1,39.94,24.4
512842,1040,3,62.95,29.03
512843,1036,2,16.3,7.8
512843,1035,1,58.01,24.53
512844,1006,1,53.62,29.31
512844,1019,2,158.0,121.76
512845,1012,3,35.71,21.89
512846,1023,2,97.84,76.62
512846,1055,3,17.87,8.33
512846,1078,1,19.71,14.52
512847,1053,1,21.56,11.33
512847,1061,2,46.83,26.77
512848,1058,2,83.98,48.8
512849,1064,1,23.03,14.31
512850,1022,2,89.29,71.91
512851,1026,1,67.11,32.58
512851,1062,2,39.94,24.4
512851,1025,1,68.75,32.64
512851,1008,1,28.48,16.6
512851,1072,1,11.81,7.5
512852,1066,2,31.67,19.0
512852,1022,2,89.29,71.91
512852,1038,3,57.96,23.86
512852,1024,3,135.79,99.24
512853,1009,1,34.56,19.21
512853,1016,1,58.01,49.31
512854,1005,3,14.98,9.5
512854,1055,3,17.87,8.33
512855,1078,2,19.71,14.52
512856,1054,2,16.0,7.32
512856,1058,2,83.98,48.8
512857,1047,1,32.59,16.27
512858,1081,1,18.92,13.34
512859,1059,1,90.78,56.73
512859,1001,2,48.84,28.89
512860,1069,1,50.32,34.14
512861,1075,2,24.53,16.28
512862,1037,1,54.45,25.62
512862,1010,1,43.12,23.21
512862,1048,3,25.0,12.32
512863,1062,2,39.94,24.4
512863,1013,2,79.75,62.38
512863,1044,2,36.15,17.97
512864,1055,1,17.87,8.33
512864,1081,2,18.92,13.34
512864,1050,1,9.96,5.12
512864,1044,2,36.15,17.97
512865,1070,1,96.13,56.64
512866,1025,2,68.75,32.64
512866,1006,2,53.62,29.31
512867,1047,1,32.59,16.27
512867,1060,3,84.27,56.39
512868,1065,3,54.43,31.87
512868,1051,1,18.62,9.33
512868,1068,1,62.19,40.12
512869,1019,2,158.0,121.76
512869,1016,1,58.01,49.31
512870,1006,2,53.62,29.31
512871,1044,2,36.15,17.97
512872,1079,1,10.85,7.94
512872,1061,3,46.83,26.77
512873,1039,1,35.5,14.75
512873,1082,1,7.84,5.86
512874,1017,2,203.45,168.48
512874,1081,2,18.92,13.34
512874,1007,1,22.65,12.31
512875,1084,1,6.83,4.87
512876,1026,1,67.11,32.58
512876,1036,2,16.3,7.8
512876,1018,1,96.7,69.36
512877,1070,3,96.13,56.64
512878,1022,1,89.29,71.91
512878,1008,1,28.48,16.6
512879,1003,2,16.76,10.43
512880,1054,2,16.0,7.32
512880,1053,1,21.56,11.33
512880,1067,1,94.63,56.6
512880,1060,2,84.27,56.39
512880,1003,1,16.76,10.43
512880,1071,2,16.14,10.85
512881,1078,3,19.71,14.52
512881,1049,1,9.78,4.51
512882,1010,3,43.12,23.21
512882,1055,2,17.87,8.33
512882,1061,3,46.83,26.77
512882,1013,1,79.75,62.38
512882,1018,2,96.7,69.36
512883,1033,1,23.67,11.3
512883,1049,3,9.78,4.51
512883,1043,1,31.33,16.1
512884,1050,1,9.96,5.12
512884,1046,2,32.28,16.34
512885,1069,2,50.32,34.14
512885,1000,1,31.83,20.13
512885,1080,1,13.5,9.7
512886,1053,3,21.56,11.33
512886,1045,1,12.66,6.6
512886,1069,1,50.32,34.14
512886,1013,1,79.75,62.38
512887,1052,3,36.77,17.46
512888,1021,2,53.05,44.77
512888,1019,2,158.0,121.76
512888,1004,1,42.61,25.74
512889,1003,2,16.76,10.43
512890,1002,3,21.43,11.57
512890,1046,2,32.28,16.34
512890,1003,1,16.76,10.43
512891,1048,1,25.0,12.32
512892,1077,1,26.11,17.33
512892,1073,2,18.44,12.91
512892,1033,2,23.67,11.3
512892,1062,2,39.94,24.4
512893,1067,2,94.63,56.6
512894,1050,2,9.96,5.12
512895,1071,1,16.14,10.85
512895,1018,1,96.7,69.36
512895,1033,1,23.67,11.3
512896,1059,1,90.78,56.73
512896,1072,1,11.81,7.5
512897,1038,2,57.96,23.86
512898,1036,2,16.3,7.8
512899,1059,1,90.78,56.73
512899,1047,1,32.59,16.27
512899,1048,1,25.0,12.32
512899,1054,1,16.0,7.32
512899,1049,2,9.78,4.51
512899,1011,1,27.91,15.76
512899,1076,3,8.96,6.26
512900,1011,3,27.91,15.76
512900,1028,2,20.81,8.8
512901,1030,1,37.14,15.95
512902,1023,1,97.84,76.62
512903,1001,3,48.84,28.89
512903,1014,1,143.17,101.54
512903,1075,2,24.53,16.28
512903,1061,3,46.83,26.77
512904,1024,1,135.79,99.24
512904,1017,3,203.45,168.48
512904,1013,2,79.75,62.38
512904,1050,3,9.96,5.12
512904,1043,1,31.33,16.1
512905,1064,2,23.03,14.31
512906,1058,1,83.98,48.8
512906,1019,1,158.0,121.76
512907,1060,2,84.27,56.39
512907,1004,3,42.61,25.74
512908,1042,1,18.52,8.94
512908,1084,1,6.83,4.87
512908,1009,1,34.56,19.21
512909,1067,3,94.63,56.6
512910,1007,2,22.65,12.31
512911,1080,3,13.5,9.7
512911,1065,1,54.43,31.87
512911,1011,1,27.91,15.76
512912,1060,3,84.27,56.39
512912,1023,1,97.84,76.62
512913,1010,2,43.12,23.21
512913,1076,1,8.96,6.26
512913,1031,1,61.08,26.7
512913,1001,1,48.84,28.89
512913,1034,1,20.06,9.91
512914,1004,1,42.61,25.74
512914,1011,3,27.91,15.76
512914,1071,1,16.14,10.85
512914,1046,2,32.28,16.34
512914,1074,1,7.05,4.72
512914,1007,2,22.65,12.31
512915,1020,1,67.21,52.37
512915,1061,2,46.83,26.77
512916,1010,2,43.12,23.21
512916,1070,1,96.13,56.64
512917,1044,2,36.15,17.97
512918,1062,1,39.94,24.4
512919,1013,2,79.75,62.38
512919,1020,1,67.21,52.37
512920,1003,3,16.76,10.43
512920,1031,1,61.08,26.7
512920,1066,1,31.67,19.0
512921,1006,3,53.62,29.31
512921,1012,2,35.71,21.89
512921,1072,1,11.81,7.5
512921,1045,1,12.66,6.6
512921,1074,1,7.05,4.72
512922,1080,1,13.5,9.7
512922,1023,1,97.84,76.62
512922,1020,3,67.21,52.37
512922,1083,3,12.54,8.23
512922,1033,2,23.67,11.3
512922,1074,2,7.05,4.72
512923,1034,2,20.06,9.91
512924,1033,3,23.67,11.3
512924,1003,1,16.76,10.43
512925,1051,2,18.62,9.33
512926,1010,1,43.12,23.21
512927,1022,1,89.29,71.91
512927,1016,2,58.01,49.31
512928,1075,1,24.53,16.28
512929,1049,2,9.78,4.51
512929,1035,1,58.01,24.53
512929,1069,1,50.32,34.14
512929,1008,1,28.48,16.6
512929,1070,1,96.13,56.64
512930,1071,2,16.14,10.85
512931,1043,1,31.33,16.1
512932,1015,2,145.62,106.1
512932,1037,3,54.45,25.62
512933,1009,3,34.56,19.21
512933,1014,2,143.17,101.54
512934,1021,1,53.05,44.77
512934,1035,3,58.01,24.53
512934,1044,1,36.15,17.97
512935,1007,3,22.65,12.31
512935,1044,1,36.15,17.97
512936,1022,2,89.29,71.91
512936,1007,1,22.65,12.31
512937,1014,3,143.17,101.54
512938,1057,1,70.96,47.26
512938,1065,1,54.43,31.87
512938,1000,2,31.83,20.13
512939,1014,1,143.17,101.54
512939,1025,1,68.75,32.64
512939,1043,1,31.33,16.1
512940,1039,3,35.5,14.75
512940,1056,1,93.62,61.62
512940,1025,2,68.75,32.64
512941,1033,2,23.67,11.3
512942,1045,1,12.66,6.6
512942,1059,3,90.78,56.73
512942,1007,2,22.65,12.31
512943,1072,1,11.81,7.5
512943,1047,1,32.59,16.27
512944,1040,1,62.95,29.03
512944,1061,1,46.83,26.77
512944,1003,3,16.76,10.43
512944,1063,1,85.08,56.56
512945,1061,3,46.83,26.77
512945,1083,1,12.54,8.23
512945,1073,2,18.44,12.91
512945,1020,2,67.21,52.37
512945,1076,1,8.96,6.26
512946,1033,2,23.67,11.3
512946,1055,2,17.87,8.33
512946,1073,1,18.44,12.91
512946,1078,3,19.71,14.52
512946,1068,1,62.19,40.12
512946,1009,1,34.56,19.21
512947,1018,1,96.7,69.36
512947,1010,2,43.12,23.21
512947,1083,2,12.54,8.23
512947,1029,2,18.46,8.02
512948,1023,1,97.84,76.62
512948,1055,1,17.87,8.33
512948,1009,2,34.56,19.21
512949,1011,2,27.91,15.76
512950,1060,3,84.27,56.39
512950,1023,2,97.84,76.62
512950,1063,3,85.08,56.56
512950,1006,2,53.62,29.31
512951,1037,1,54.45,25.62
512951,1010,2,43.12,23.21
512951,1004,1,42.61,25.74
512951,1021,2,53.05,44.77
512952,1002,2,21.43,11.57
512952,1068,2,62.19,40.12
512953,1070,3,96.13,56.64
512953,1026,1,67.11,32.58
512953,1023,2,97.84,76.62
512954,1074,2,7.05,4.72
512954,1011,1,27.91,15.76
512954,1038,3,57.96,23.86
512954,1028,1,20.81,8.8
512954,1081,2,18.92,13.34
512955,1073,2,18.44,12.91
512956,1032,3,31.28,14.2
512957,1031,2,61.08,26.7
512957,1011,3,27.91,15.76
512957,1008,1,28.48,16.6
512958,1066,2,31.67,19.0
512958,1076,2,8.96,6.26
512958,1021,2,53.05,44.77
512959,1061,2,46.83,26.77
512959,1029,1,18.46,8.02
512959,1010,1,43.12,23.21
512959,1083,2,12.54,8.23
512959,1075,1,24.53,16.28
512959,1059,1,90.78,56.73
512960,1066,1,31.67,19.0
512960,1060,1,84.27,56.39
512961,1067,3,94.63,56.6
512961,1057,2,70.96,47.26
512961,1059,2,90.78,56.73
512962,1005,1,14.98,9.5
512963,1029,3,18.46,8.02
512963,1064,1,23.03,14.31
512963,1060,2,84.27,56.39
512963,1051,1,18.62,9.33
512963,1083,1,12.54,8.23
512963,1002,1,21.43,11.57
512964,1000,2,31.83,20.13
512964,1001,1,48.84,28.89
512965,1058,2,83.98,48.8
512966,1036,2,16.3,7.8
512967,1058,2,83.98,48.8
512968,1004,1,42.61,25.74
512968,1077,2,26.11,17.33
512968,1059,1,90.78,56.73
512969,1047,1,32.59,16.27
512970,1075,1,24.53,16.28
512970,1079,3,10.85,7.94
512971,1067,1,94.63,56.6
512971,1041,2,19.13,8.73
512972,1008,1,28.48,16.6
512972,1028,1,20.81,8.8
512973,1058,1,83.98,48.8
512973,1080,3,13.5,9.7
512974,1032,1,31.28,14.2
512974,1068,1,62.19,40.12
512974,1082,1,7.84,5.86
512975,1015,1,145.62,106.1
512976,1045,2,12.66,6.6
512976,1032,2,31.28,14.2
512977,1021,1,53.05,44.77
512977,1028,1,20.81,8.8
512978,1005,1,14.98,9.5
512978,1022,1,89.29,71.91
512978,1047,1,32.59,16.27
512979,1008,1,28.48,16.6
512979,1001,1,48.84,28.89
512979,1067,1,94.63,56.6
512979,1077,1,26.11,17.33
512980,1013,2,79.75,62.38
512981,1000,3,31.83,20.13
512982,1057,2,70.96,47.26
512982,1035,1,58.01,24.53
512982,1068,2,62.19,40.12
512982,1041,3,19.13,8.73
512983,1043,1,31.33,16.1
512983,1077,2,26.11,17.33
512984,1076,1,8.96,6.26
512984,1055,1,17.87,8.33
512985,1050,2,9.96,5.12
512986,1071,1,16.14,10.85
512986,1057,2,70.96,47.26
512987,1043,1,31.33,16.1
512988,1063,1,85.08,56.56
512989,1042,1,18.52,8.94
512989,1030,2,37.14,15.95
512990,1055,2,17.87,8.33
512990,1068,1,62.19,40.12
512991,1016,1,58.01,49.31
512991,1035,1,58.01,24.53
512991,1060,3,84.27,56.39
512991,1067,3,94.63,56.6
512992,1014,3,143.17,101.54
512993,1084,2,6.83,4.87
512993,1015,1,145.62,106.1
512993,1054,3,16.0,7.32
512993,1019,2,158.0,121.76
512994,1077,1,26.11,17.33
512994,1066,1,31.67,19.0
512994,1072,1,11.81,7.5
512995,1036,1,16.3,7.8
512996,1025,2,68.75,32.64
512996,1011,2,27.91,15.76
512997,1011,1,27.91,15.76
512997,1044,1,36.15,17.97
512997,1009,2,34.56,19.21
512997,1049,1,9.78,4.51
512997,1036,1,16.3,7.8
512997,1078,2,19.71,14.52
512998,1002,2,21.43,11.57
512998,1063,2,85.08,56.56
512998,1006,2,53.62,29.31
512998,1080,1,13.5,9.7
512999,1035,2,58.01,24.53
512999,1043,1,31.33,16.1
512999,1014,1,143.17,101.54
512999,1076,1,8.96,6.26
513000,1073,3,18.44,12.91
513001,1030,1,37.14,15.95
513001,1003,3,16.76,10.43
513002,1054,1,16.0,7.32
513002,1008,1,28.48,16.6
513002,1078,1,19.71,14.52
513003,1083,1,12.54,8.23
513003,1034,2,20.06,9.91
513004,1037,3,54.45,25.62
513004,1020,3,67.21,52.37
513004,1040,1,62.95,29.03
513004,1083,2,12.54,8.23
513004,1034,3,20.06,9.91
513004,1052,1,36.77,17.46
513005,1059,1,90.78,56.73
513005,1015,2,145.62,106.1
513006,1083,1,12.54,8.23
513006,1037,2,54.45,25.62
513007,1062,1,39.94,24.4
513007,1025,2,68.75,32.64
513008,1003,1,16.76,10.43
513008,1067,1,94.63,56.6
513009,1043,1,31.33,16.1
513010,1072,2,11.81,7.5
513010,1071,1,16.14,10.85
513011,1034,1,20.06,9.91
513011,1026,1,67.11,32.58
513011,1042,2,18.52,8.94
513011,1077,1,26.11,17.33
513012,1014,1,143.17,101.54
513013,1008,2,28.48,16.6
513013,1052,1,36.77,17.46
513013,1076,3,8.96,6.26
513014,1025,1,68.75,32.64
513015,1023,1,97.84,76.62
513015,1035,3,58.01,24.53
513015,1053,2,21.56,11.33
513016,1044,1,36.15,17.97
513017,1078,2,19.71,14.52
513017,1063,1,85.08,56.56
513017,1070,3,96.13,56.64
513017,1066,2,31.67,19.0
513018,1084,1,6.83,4.87
513018,1063,2,85.08,56.56
513018,1060,1,84.27,56.39
513019,1006,1,53.62,29.31
513020,1072,1,11.81,7.5
513020,1063,2,85.08,56.56
513021,1064,2,23.03,14.31
513022,1014,2,143.17,101.54
513022,1048,1,25.0,12.32
513022,1079,3,10.85,7.94
513023,1036,2,16.3,7.8
513024,1046,2,32.28,16.34
513024,1027,1,48.53,23.68
513024,1076,1,8.96,6.26
