customer_id,signup_date,region,acquisition_channel
14935,2025-08-12,North East,Social
14936,2025-08-08,South East,Email
14937,2025-08-01,London,Social
14938,2025-08-11,South East,Social
14939,2025-08-05,London,Referral
14940,2025-08-15,London,Organic Search
14941,2025-08-22,North West,Organic Search
14942,2025-08-23,North West,Referral
14943,2025-08-03,North West,Social
14944,2025-08-03,North East,Email
14945,2025-08-08,North West,Social
14946,2025-08-13,Yorkshire,Paid Search
14947,2025-08-16,South East,Social
14948,2025-08-16,London,Organic Search
14949,2025-08-10,London,Social
14950,2025-08-28,North East,Organic Search
14951,2025-08-01,North East,Referral
14952,2025-08-09,North West,Paid Search
14953,2025-08-07,London,Social
14954,2025-08-03,North West,Email
14955,2025-08-25,Wales,Organic Search
14956,2025-08-21,South East,Organic Search
14957,2025-08-14,East,Organic Search
14958,2025-08-14,Yorkshire,Paid Search
14959,2025-08-08,East,Social
14960,2025-08-22,Yorkshire,Email
14961,2025-08-03,North East,Paid Search
14962,2025-08-24,North East,Email
14963,2025-08-14,North East,Email
14964,2025-08-23,Midlands,Referral
14965,2025-08-22,North West,Social
14966,2025-08-12,London,Social
14967,2025-08-03,East,Social
14968,2025-08-11,Midlands,Email
14969,2025-08-16,Midlands,Organic Search
14970,2025-08-16,Yorkshire,Referral
14971,2025-08-07,Yorkshire,Organic Search
14972,2025-08-23,Midlands,Paid Search
14973,2025-08-15,Yorkshire,Email
14974,2025-08-13,Midlands,Referral
14975,2025-08-15,North West,Social
14976,2025-08-13,Midlands,Organic Search
14977,2025-08-05,South East,Paid Search
14978,2025-08-28,London,Paid Search
14979,2025-08-01,Midlands,Email
14980,2025-08-06,North West,Referral
14981,2025-08-07,North West,Paid Search
14982,2025-08-05,Yorkshire,Organic Search
14983,2025-08-16,Midlands,Organic Search
14984,2025-08-28,East,Organic Search
14985,2025-08-16,London,Paid Search
14986,2025-08-14,South West,Organic Search
14987,2025-08-22,North East,Referral
14988,2025-08-03,Scotland,Social
14989,2025-08-20,Yorkshire,Organic Search
14990,2025-08-16,South East,Paid Search
14991,2025-08-01,Scotland,Social
14992,2025-08-11,London,Social
14993,2025-08-14,London,Social
14994,2025-08-17,Yorkshire,Social
14995,2025-08-26,London,Organic Search
14996,2025-08-19,Scotland,Organic Search
14997,2025-08-15,Midlands,Organic Search
14998,2025-08-11,London,Referral
14999,2025-08-11,London,Referral
15000,2025-08-16,South East,Paid Search
15001,2025-08-19,South East,Social
15002,2025-08-05,Scotland,Email
15003,2025-08-19,Scotland,Organic Search
15004,2025-08-19,London,Email
15005,2025-08-08,East,Paid Search
15006,2025-08-01,Yorkshire,Referral
15007,2025-08-13,South East,Social
15008,2025-08-03,East,Paid Search
15009,2025-08-24,Yorkshire,Paid Search
15010,2025-08-25,North West,Email
15011,2025-08-23,North West,Email
15012,2025-08-02,Midlands,Organic Search
15013,2025-08-01,Yorkshire,Email
15014,2025-08-16,East,Email
15015,2025-08-11,East,Organic Search
15016,2025-08-18,North West,Email
15017,2025-08-07,Scotland,Social
15018,2025-08-04,Yorkshire,Organic Search
15019,2025-08-07,East,Paid Search
15020,2025-08-08,South East,Paid Search
15021,2025-08-27,South East,Organic Search
15022,2025-08-07,North West,Organic Search
15023,2025-08-21,London,Paid Search
15024,2025-08-12,Midlands,Referral
15025,2025-08-05,Midlands,Paid Search
15026,2025-08-06,London,Email
15027,2025-08-04,South West,Paid Search
15028,2025-08-07,London,Paid Search
15029,2025-08-06,London,Organic Search
15030,2025-08-01,North West,Email
15031,2025-08-18,Midlands,Organic Search
15032,2025-08-27,London,Paid Search
15033,2025-08-21,Midlands,Organic Search
15034,2025-08-06,Yorkshire,Email
15035,2025-08-02,London,Organic Search
15036,2025-08-25,East,Referral
15037,2025-08-02,London,Social
15038,2025-08-16,North East,Organic Search
15039,2025-08-05,North West,Organic Search
15040,2025-08-23,Yorkshire,Email
15041,2025-08-12,Midlands,Paid Search
15042,2025-08-25,North East,Paid Search
15043,2025-08-02,East,Social
15044,2025-08-13,London,Paid Search
15045,2025-08-03,South East,Paid Search
15046,2025-08-04,South East,Email
15047,2025-08-08,Yorkshire,Social
15048,2025-08-18,North East,Social
15049,2025-08-23,Yorkshire,Organic Search
15050,2025-08-08,South East,Referral
15051,2025-08-28,North West,Organic Search
15052,2025-08-13,South East,Social
15053,2025-08-01,East,Organic Search
15054,2025-08-01,London,Social
15055,2025-08-18,North East,Organic Search
15056,2025-08-02,North West,Social
15057,2025-08-01,Midlands,Organic Search
15058,2025-08-12,East,Email
15059,2025-08-13,North West,Paid Search
15060,2025-08-21,London,Organic Search
15061,2025-08-18,Midlands,Paid Search
15062,2025-08-27,North West,Social
15063,2025-08-11,North West,Referral
15064,2025-08-13,North West,Organic Search
15065,2025-08-01,Midlands,Referral
15066,2025-08-22,East,Paid Search
15067,2025-08-06,North West,Paid Search
15068,2025-08-04,London,Email
15069,2025-08-07,South East,Social
15070,2025-08-10,South East,Social
15071,2025-08-19,South East,Paid Search
15072,2025-08-02,London,Organic Search
15073,2025-08-27,Yorkshire,Paid Search
15074,2025-08-10,North East,Email
15075,2025-08-28,Midlands,Paid Search
15076,2025-08-24,Midlands,Organic Search
15077,2025-08-13,London,Organic Search
15078,2025-08-16,East,Social
15079,2025-08-26,Scotland,Email
15080,2025-08-08,North East,Organic Search
15081,2025-08-01,South East,Social
15082,2025-08-28,North East,Organic Search
15083,2025-08-01,Yorkshire,Paid Search
15084,2025-08-19,Scotland,Organic Search
15085,2025-08-12,North West,Organic Search
15086,2025-08-14,London,Paid Search
15087,2025-08-09,Midlands,Organic Search
15088,2025-08-25,North East,Organic Search
15089,2025-08-05,Yorkshire,Referral
15090,2025-08-26,South West,Organic Search
15091,2025-08-21,London,Social
15092,2025-08-01,South West,Referral
15093,2025-08-06,North East,Organic Search
15094,2025-08-08,Midlands,Referral
15095,2025-08-23,East,Organic Search
15096,2025-08-23,East,Organic Search
15097,2025-08-23,North West,Organic Search
15098,2025-08-22,Midlands,Organic Search
15099,2025-08-14,South East,Paid Search
15100,2025-08-01,London,Organic Search
15101,2025-08-03,Scotland,Email
15102,2025-08-23,Yorkshire,Paid Search
15103,2025-08-26,Yorkshire,Social
15104,2025-08-28,North West,Social
15105,2025-08-26,North East,Social
15106,2025-08-28,East,Email
15107,2025-08-18,Scotland,Paid Search
15108,2025-08-08,London,Email
15109,2025-08-10,Midlands,Social
15110,2025-08-15,South East,Paid Search
15111,2025-08-12,London,Paid Search
15112,2025-09-18,East,Organic Search
15113,2025-09-21,Midlands,Organic Search
15114,2025-09-13,Midlands,Referral
15115,2025-09-25,Yorkshire,Email
15116,2025-09-25,South West,Social
15117,2025-09-14,Midlands,Paid Search
15118,2025-09-20,Yorkshire,Organic Search
15119,2025-09-12,London,Paid Search
15120,2025-09-18,South East,Organic Search
15121,2025-09-02,Midlands,Referral
15122,2025-09-21,North West,Paid Search
15123,2025-09-21,South East,Organic Search
15124,2025-09-26,London,Referral
15125,2025-09-26,North West,Social
15126,2025-09-03,South East,Referral
15127,2025-09-17,East,Paid Search
15128,2025-09-19,North East,Referral
15129,2025-09-22,South West,Social
15130,2025-09-22,London,Organic Search
15131,2025-09-04,Yorkshire,Email
15132,2025-09-12,East,Paid Search
15133,2025-09-22,South East,Organic Search
15134,2025-09-12,London,Social
15135,2025-09-04,Yorkshire,Social
15136,2025-09-05,South East,Referral
15137,2025-09-07,London,Referral
15138,2025-09-17,South East,Paid Search
15139,2025-09-03,London,Organic Search
15140,2025-09-25,Midlands,Email
15141,2025-09-18,London,Referral
15142,2025-09-07,North East,Organic Search
15143,2025-09-04,North West,Email
15144,2025-09-22,North East,Organic Search
15145,2025-09-04,Midlands,Paid Search
15146,2025-09-13,North East,Social
15147,2025-09-11,Midlands,Organic Search
15148,2025-09-14,London,Referral
15149,2025-09-21,London,Organic Search
15150,2025-09-16,Scotland,Paid Search
15151,2025-09-12,North East,Social
15152,2025-09-28,South East,Email
15153,2025-09-25,North West,Social
15154,2025-09-20,South West,Referral
15155,2025-09-22,East,Organic Search
15156,2025-09-02,Scotland,Email
15157,2025-09-03,Midlands,Paid Search
15158,2025-09-03,Yorkshire,Email
15159,2025-09-21,South West,Paid Search
15160,2025-09-24,Midlands,Social
15161,2025-09-16,North East,Organic Search
15162,2025-09-25,London,Paid Search
15163,2025-09-20,Midlands,Organic Search
15164,2025-09-05,London,Social
15165,2025-09-01,South West,Paid Search
15166,2025-09-17,North West,Organic Search
15167,2025-09-19,Midlands,Referral
15168,2025-09-21,London,Organic Search
15169,2025-09-04,London,Paid Search
15170,2025-09-15,Yorkshire,Organic Search
15171,2025-09-10,London,Paid Search
15172,2025-09-22,North West,Email
15173,2025-09-07,East,Organic Search
15174,2025-09-13,South East,Email
15175,2025-09-06,South East,Organic Search
15176,2025-09-06,Yorkshire,Email
15177,2025-09-19,South East,Organic Search
15178,2025-09-15,South East,Referral
15179,2025-09-04,North West,Organic Search
15180,2025-09-24,Scotland,Social
15181,2025-09-01,Midlands,Paid Search
15182,2025-09-23,Midlands,Social
15183,2025-09-23,Midlands,Paid Search
15184,2025-09-14,Midlands,Organic Search
15185,2025-09-18,London,Organic Search
15186,2025-09-03,Yorkshire,Referral
15187,2025-09-12,Midlands,Paid Search
15188,2025-09-08,South West,Email
15189,2025-09-04,North East,Organic Search
15190,2025-09-06,London,Paid Search
15191,2025-09-18,Midlands,Organic Search
15192,2025-09-03,Scotland,Social
15193,2025-09-19,Midlands,Paid Search
15194,2025-09-08,North West,Organic Search
15195,2025-09-24,London,Organic Search
15196,2025-09-02,East,Organic Search
15197,2025-09-17,London,Social
15198,2025-09-01,Yorkshire,Email
15199,2025-09-11,South West,Email
15200,2025-09-26,North West,Social
15201,2025-09-16,Midlands,Organic Search
15202,2025-09-13,East,Social
15203,2025-09-28,South East,Organic Search
15204,2025-09-05,South East,Organic Search
15205,2025-09-25,North East,Paid Search
15206,2025-09-03,East,Organic Search
15207,2025-09-25,Midlands,Social
15208,2025-09-08,South East,Paid Search
15209,2025-09-25,Midlands,Email
15210,2025-09-25,Midlands,Organic Search
15211,2025-09-24,South West,Paid Search
15212,2025-09-20,South East,Organic Search
15213,2025-09-05,Midlands,Referral
15214,2025-09-17,South West,Social
15215,2025-09-25,London,Organic Search
15216,2025-09-17,Yorkshire,Email
15217,2025-09-14,London,Paid Search
15218,2025-09-18,North West,Referral
15219,2025-09-05,South East,Organic Search
15220,2025-09-09,Midlands,Paid Search
15221,2025-09-26,Scotland,Paid Search
15222,2025-09-27,East,Organic Search
15223,2025-09-10,South East,Paid Search
15224,2025-09-16,Midlands,Email
15225,2025-09-23,London,Social
15226,2025-09-22,London,Social
15227,2025-09-19,North West,Organic Search
15228,2025-09-23,East,Paid Search
15229,2025-09-17,London,Organic Search
15230,2025-09-21,Yorkshire,Organic Search
15231,2025-09-10,London,Organic Search
15232,2025-09-11,South West,Social
15233,2025-09-12,Scotland,Organic Search
15234,2025-09-11,East,Paid Search
15235,2025-09-09,London,Social
15236,2025-09-07,South East,Referral
15237,2025-09-05,South East,Social
15238,2025-09-07,London,Paid Search
15239,2025-09-18,East,Organic Search
15240,2025-09-15,London,Organic Search
15241,2025-09-24,London,Organic Search
15242,2025-09-08,North West,Email
15243,2025-09-27,Midlands,Referral
15244,2025-09-26,East,Organic Search
15245,2025-09-16,London,Referral
15246,2025-09-15,East,Organic Search
15247,2025-09-20,North East,Organic Search
15248,2025-09-13,South East,Referral
15249,2025-09-01,North East,Email
15250,2025-09-09,South West,Paid Search
15251,2025-09-18,London,Organic Search
15252,2025-09-19,Midlands,Organic Search
15253,2025-09-14,London,Paid Search
15254,2025-09-04,Midlands,Paid Search
15255,2025-09-04,North West,Organic Search
15256,2025-09-25,South East,Organic Search
15257,2025-09-28,North East,Organic Search
15258,2025-09-18,Yorkshire,Email
15259,2025-09-24,London,Organic Search
15260,2025-09-22,East,Organic Search
15261,2025-09-11,Scotland,Social
15262,2025-09-10,Midlands,Organic Search
15263,2025-09-20,London,Email
15264,2025-09-18,Midlands,Organic Search
15265,2025-09-01,East,Organic Search
15266,2025-09-08,North West,Referral
15267,2025-09-13,North West,Social
15268,2025-09-06,North West,Email
15269,2025-09-09,South East,Organic Search
15270,2025-09-08,South East,Organic Search
15271,2025-09-15,London,Referral
15272,2025-09-08,Yorkshire,Organic Search
15273,2025-09-22,Yorkshire,Social
15274,2025-09-20,South East,Paid Search
15275,2025-09-08,North West,Organic Search
15276,2025-09-23,Midlands,Organic Search
15277,2025-09-13,South East,Email
15278,2025-09-01,East,Organic Search
15279,2025-09-22,East,Email
15280,2025-09-17,Midlands,Organic Search
15281,2025-09-17,London,Email
15282,2025-09-20,North West,Organic Search
15283,2025-09-03,London,Social
15284,2025-09-13,North West,Paid Search
15285,2025-09-07,Yorkshire,Paid Search
15286,2025-09-08,London,Referral
15287,2025-09-13,London,Paid Search
15288,2025-09-01,London,Social
15289,2025-09-21,London,Paid Search
15290,2025-09-26,North East,Social
15291,2025-09-12,Midlands,Paid Search
15292,2025-09-24,Midlands,Paid Search
15293,2025-09-14,Yorkshire,Organic Search
15294,2025-09-12,South West,Organic Search
15295,2025-09-06,North West,Email
15296,2025-09-21,East,Paid Search
15297,2025-09-07,South East,Referral
15298,2025-09-12,North East,Organic Search
15299,2025-09-23,South West,Organic Search
15300,2025-09-23,East,Organic Search
15301,2025-09-17,South West,Paid Search
15302,2025-09-10,North West,Paid Search
15303,2025-09-28,South West,Organic Search
15304,2025-09-10,North West,Organic Search
15305,2025-09-28,North West,Organic Search
15306,2025-09-21,South East,Email
15307,2025-09-28,South West,Organic Search
15308,2025-09-18,Midlands,Paid Search
15309,2025-09-06,Yorkshire,Email
15310,2025-09-07,London,Organic Search
15311,2025-09-25,North West,Email
15312,2025-09-06,East,Email
15313,2025-09-18,South East,Social
15314,2025-09-05,East,Organic Search
15315,2025-09-26,North East,Email
15316,2025-09-25,Yorkshire,Email
15317,2025-09-17,East,Organic Search
15318,2025-09-05,North West,Paid Search
15319,2025-09-28,North West,Email
15320,2025-09-27,Midlands,Email
15321,2025-09-15,Yorkshire,Organic Search
15322,2025-09-04,London,Organic Search
15323,2025-09-20,South East,Organic Search
15324,2025-09-13,North West,Organic Search
15325,2025-09-17,South East,Social
15326,2025-09-13,East,Social
15327,2025-09-17,Midlands,Social
15328,2025-10-17,Midlands,Social
15329,2025-10-23,South East,Paid Search
15330,2025-10-09,East,Paid Search
15331,2025-10-17,South East,Organic Search
15332,2025-10-02,North West,Social
15333,2025-10-12,South East,Organic Search
15334,2025-10-14,Midlands,Organic Search
15335,2025-10-01,Yorkshire,Organic Search
15336,2025-10-01,North West,Email
15337,2025-10-25,North West,Email
15338,2025-10-26,South East,Organic Search
15339,2025-10-26,Yorkshire,Organic Search
15340,2025-10-01,South West,Referral
15341,2025-10-09,East,Paid Search
15342,2025-10-15,Midlands,Organic Search
15343,2025-10-05,Midlands,Organic Search
15344,2025-10-05,South West,Referral
15345,2025-10-10,Midlands,Paid Search
15346,2025-10-13,South West,Email
15347,2025-10-03,London,Paid Search
15348,2025-10-17,East,Organic Search
15349,2025-10-28,South East,Organic Search
15350,2025-10-11,North West,Referral
15351,2025-10-06,North East,Organic Search
15352,2025-10-24,London,Organic Search
15353,2025-10-01,East,Social
15354,2025-10-12,North East,Paid Search
15355,2025-10-26,London,Paid Search
15356,2025-10-11,Yorkshire,Organic Search
15357,2025-10-17,London,Referral
15358,2025-10-25,East,Email
15359,2025-10-02,London,Paid Search
15360,2025-10-24,East,Organic Search
15361,2025-10-05,South West,Paid Search
15362,2025-10-22,London,Social
15363,2025-10-21,Yorkshire,Organic Search
15364,2025-10-07,North West,Paid Search
15365,2025-10-13,Yorkshire,Organic Search
15366,2025-10-01,Scotland,Organic Search
15367,2025-10-19,North West,Email
15368,2025-10-05,Midlands,Social
15369,2025-10-07,North East,Organic Search
15370,2025-10-28,North East,Social
15371,2025-10-26,North East,Paid Search
15372,2025-10-06,South West,Paid Search
15373,2025-10-03,London,Email
15374,2025-10-11,London,Referral
15375,2025-10-28,Midlands,Referral
15376,2025-10-19,East,Referral
15377,2025-10-27,London,Social
15378,2025-10-11,East,Social
15379,2025-10-27,London,Paid Search
15380,2025-10-09,South East,Email
15381,2025-10-08,Yorkshire,Organic Search
15382,2025-10-16,Yorkshire,Referral
15383,2025-10-10,East,Social
15384,2025-10-13,North East,Social
15385,2025-10-26,South East,Organic Search
15386,2025-10-05,East,Email
15387,2025-10-08,South West,Organic Search
15388,2025-10-05,South West,Social
15389,2025-10-17,Midlands,Email
15390,2025-10-14,East,Organic Search
15391,2025-10-08,North West,Paid Search
15392,2025-10-22,North East,Organic Search
15393,2025-10-02,Midlands,Email
15394,2025-10-05,Midlands,Referral
15395,2025-10-11,South West,Organic Search
15396,2025-10-08,East,Referral
15397,2025-10-13,London,Paid Search
15398,2025-10-28,Yorkshire,Organic Search
15399,2025-10-26,North West,Organic Search
15400,2025-10-11,London,Email
15401,2025-10-04,North West,Email
15402,2025-10-01,North West,Paid Search
15403,2025-10-03,South West,Email
15404,2025-10-23,London,Referral
15405,2025-10-01,Midlands,Organic Search
15406,2025-10-10,Scotland,Paid Search
15407,2025-10-22,South West,Social
15408,2025-10-22,London,Organic Search
15409,2025-10-10,Midlands,Organic Search
15410,2025-10-19,North West,Organic Search
15411,2025-10-01,South East,Organic Search
15412,2025-10-06,South West,Email
15413,2025-10-16,North West,Social
15414,2025-10-20,South East,Organic Search
15415,2025-10-20,Yorkshire,Organic Search
15416,2025-10-20,South East,Organic Search
15417,2025-10-25,London,Organic Search
15418,2025-10-20,Yorkshire,Organic Search
15419,2025-10-13,South East,Social
15420,2025-10-23,Midlands,Paid Search
15421,2025-10-17,Yorkshire,Social
15422,2025-10-27,Midlands,Email
15423,2025-10-08,South East,Email
15424,2025-10-22,Yorkshire,Organic Search
15425,2025-10-05,London,Organic Search
15426,2025-10-02,London,Organic Search
15427,2025-10-04,Wales,Organic Search
15428,2025-10-24,North East,Email
15429,2025-10-23,Yorkshire,Organic Search
15430,2025-10-16,Midlands,Organic Search
15431,2025-10-21,London,Social
15432,2025-10-24,London,Referral
15433,2025-10-07,South West,Social
15434,2025-10-12,North West,Organic Search
15435,2025-10-03,North East,Email
15436,2025-10-26,Yorkshire,Organic Search
15437,2025-10-16,Midlands,Referral
15438,2025-10-26,London,Organic Search
15439,2025-10-05,South East,Email
15440,2025-10-23,Midlands,Organic Search
15441,2025-10-25,East,Social
15442,2025-10-01,South East,Organic Search
15443,2025-10-09,Midlands,Paid Search
15444,2025-10-11,North West,Referral
15445,2025-10-08,East,Paid Search
15446,2025-10-09,South West,Social
15447,2025-10-14,North East,Organic Search
15448,2025-10-12,London,Email
15449,2025-10-12,Midlands,Organic Search
15450,2025-10-25,South East,Paid Search
15451,2025-10-07,North West,Social
15452,2025-10-28,London,Paid Search
15453,2025-10-17,Midlands,Paid Search
15454,2025-10-19,London,Social
15455,2025-10-14,South East,Social
15456,2025-10-02,Midlands,Social
15457,2025-10-18,Yorkshire,Referral
15458,2025-10-15,North East,Organic Search
15459,2025-10-14,London,Referral
15460,2025-10-03,Midlands,Email
15461,2025-10-15,South West,Social
15462,2025-10-08,South West,Email
15463,2025-10-08,Midlands,Organic Search
15464,2025-10-21,South East,Email
15465,2025-10-22,South West,Organic Search
15466,2025-10-09,North East,Organic Search
15467,2025-10-08,Scotland,Paid Search
15468,2025-10-13,North East,Organic Search
15469,2025-10-03,South East,Organic Search
15470,2025-10-27,South West,Referral
15471,2025-10-01,East,Referral
15472,2025-10-26,South East,Email
15473,2025-10-25,London,Organic Search
15474,2025-10-19,North West,Social
15475,2025-10-10,South East,Email
15476,2025-10-13,East,Organic Search
15477,2025-10-18,London,Organic Search
15478,2025-10-14,North East,Social
15479,2025-10-16,North East,Organic Search
15480,2025-10-24,London,Organic Search
15481,2025-10-10,London,Paid Search
15482,2025-10-14,North West,Organic Search
15483,2025-10-04,South East,Organic Search
15484,2025-10-18,London,Social
15485,2025-10-03,Scotland,Email
15486,2025-10-28,South West,Referral
15487,2025-10-03,South East,Email
15488,2025-10-09,Scotland,Organic Search
15489,2025-10-15,Midlands,Paid Search
15490,2025-10-27,South East,Paid Search
15491,2025-10-04,East,Social
15492,2025-10-26,North West,Email
15493,2025-10-12,North West,Email
15494,2025-10-18,South West,Social
15495,2025-10-20,South East,Email
15496,2025-10-03,Wales,Organic Search
15497,2025-10-11,North West,Email
15498,2025-10-18,North West,Referral
15499,2025-10-25,London,Organic Search
15500,2025-10-28,Midlands,Email
15501,2025-10-04,South East,Email
15502,2025-10-13,North West,Organic Search
15503,2025-10-21,East,Social
15504,2025-10-23,North East,Referral
15505,2025-10-08,South East,Referral
15506,2025-10-25,East,Email
15507,2025-10-13,Yorkshire,Paid Search
15508,2025-10-02,North East,Organic Search
15509,2025-10-19,Midlands,Referral
15510,2025-10-12,London,Paid Search
15511,2025-10-27,North East,Organic Search
15512,2025-10-15,North West,Email
15513,2025-10-20,East,Email
15514,2025-10-19,North West,Paid Search
15515,2025-10-18,London,Paid Search
15516,2025-10-20,South East,Email
15517,2025-10-21,Yorkshire,Organic Search
15518,2025-10-27,Midlands,Organic Search
15519,2025-10-04,North East,Organic Search
15520,2025-10-05,London,Email
15521,2025-10-05,Yorkshire,Email
15522,2025-10-03,Scotland,Paid Search
15523,2025-10-16,Yorkshire,Organic Search
15524,2025-10-01,North East,Organic Search
15525,2025-10-06,London,Email
15526,2025-10-17,London,Email
15527,2025-10-12,North West,Referral
15528,2025-10-25,Midlands,Referral
15529,2025-10-06,London,Social
15530,2025-10-03,Yorkshire,Organic Search
15531,2025-10-27,South East,Email
15532,2025-10-28,North East,Social
15533,2025-10-19,South East,Paid Search
15534,2025-10-18,London,Organic Search
15535,2025-10-13,South East,Organic Search
15536,2025-10-14,North West,Organic Search
15537,2025-10-24,North East,Organic Search
15538,2025-10-19,North East,Referral
15539,2025-10-02,Midlands,Paid Search
15540,2025-10-18,North West,Organic Search
15541,2025-10-18,South West,Organic Search
15542,2025-10-11,North West,Social
15543,2025-10-19,London,Organic Search
15544,2025-10-26,North East,Organic Search
15545,2025-10-23,North West,Social
15546,2025-10-27,South East,Paid Search
15547,2025-10-14,North East,Paid Search
15548,2025-10-09,London,Social
15549,2025-10-27,North West,Paid Search
15550,2025-10-02,Midlands,Social
15551,2025-10-13,North West,Paid Search
15552,2025-10-12,North West,Referral
15553,2025-10-14,South West,Organic Search
15554,2025-10-08,London,Referral
15555,2025-10-23,Midlands,Social
15556,2025-10-16,North East,Organic Search
15557,2025-10-19,North West,Organic Search
15558,2025-10-05,London,Email
15559,2025-10-19,North West,Social
15560,2025-10-05,London,Organic Search
15561,2025-10-08,London,Social
15562,2025-10-22,Midlands,Referral
15563,2025-10-09,Scotland,Social
15564,2025-10-21,North West,Organic Search
15565,2025-10-23,North East,Organic Search
15566,2025-10-07,Midlands,Organic Search
15567,2025-10-21,South East,Email
15568,2025-10-11,Scotland,Paid Search
15569,2025-10-17,London,Paid Search
15570,2025-10-07,South East,Organic Search
15571,2025-10-13,Midlands,Email
15572,2025-10-28,South West,Organic Search
15573,2025-10-16,South West,Paid Search
15574,2025-10-09,North East,Paid Search
15575,2025-10-02,South East,Email
15576,2025-10-24,Midlands,Organic Search
15577,2025-10-14,North West,Organic Search
15578,2025-10-10,Yorkshire,Paid Search
15579,2025-10-01,Midlands,Email
15580,2025-10-03,London,Paid Search
15581,2025-10-21,Yorkshire,Organic Search
15582,2025-10-28,Yorkshire,Paid Search
15583,2025-10-13,Yorkshire,Paid Search
15584,2025-10-15,South West,Organic Search
15585,2025-11-08,London,Paid Search
15586,2025-11-18,East,Referral
15587,2025-11-04,Yorkshire,Paid Search
15588,2025-11-09,London,Organic Search
15589,2025-11-22,East,Organic Search
15590,2025-11-13,North East,Social
15591,2025-11-04,Yorkshire,Organic Search
15592,2025-11-26,Yorkshire,Referral
15593,2025-11-18,South East,Social
15594,2025-11-17,South West,Social
15595,2025-11-17,North East,Referral
15596,2025-11-11,South East,Email
15597,2025-11-14,East,Organic Search
15598,2025-11-07,North West,Social
15599,2025-11-24,South East,Organic Search
15600,2025-11-26,Yorkshire,Organic Search
15601,2025-11-13,London,Referral
15602,2025-11-19,East,Organic Search
15603,2025-11-16,London,Referral
15604,2025-11-11,North East,Organic Search
15605,2025-11-16,South East,Paid Search
15606,2025-11-16,Yorkshire,Referral
15607,2025-11-01,London,Organic Search
15608,2025-11-05,Yorkshire,Email
15609,2025-11-07,Midlands,Paid Search
15610,2025-11-24,North East,Social
15611,2025-11-18,Midlands,Organic Search
15612,2025-11-24,North West,Paid Search
15613,2025-11-02,Yorkshire,Referral
15614,2025-11-14,North West,Organic Search
15615,2025-11-19,South West,Referral
15616,2025-11-03,Midlands,Organic Search
15617,2025-11-04,North West,Organic Search
15618,2025-11-20,East,Social
15619,2025-11-25,Yorkshire,Paid Search
15620,2025-11-09,East,Social
15621,2025-11-23,London,Referral
15622,2025-11-16,South East,Organic Search
15623,2025-11-14,South West,Organic Search
15624,2025-11-17,London,Referral
15625,2025-11-09,North East,Social
15626,2025-11-12,South East,Paid Search
15627,2025-11-06,North East,Organic Search
15628,2025-11-21,London,Social
15629,2025-11-07,North West,Organic Search
15630,2025-11-24,North East,Organic Search
15631,2025-11-27,North West,Organic Search
15632,2025-11-15,North East,Paid Search
15633,2025-11-20,North West,Organic Search
15634,2025-11-24,North West,Social
15635,2025-11-25,Yorkshire,Social
15636,2025-11-05,London,Email
15637,2025-11-06,Midlands,Organic Search
15638,2025-11-12,North East,Organic Search
15639,2025-11-27,South West,Organic Search
15640,2025-11-25,North West,Organic Search
15641,2025-11-14,North West,Organic Search
15642,2025-11-27,North West,Social
15643,2025-11-23,East,Social
15644,2025-11-19,South West,Referral
15645,2025-11-11,South West,Organic Search
15646,2025-11-20,East,Social
15647,2025-11-15,Midlands,Social
15648,2025-11-26,Midlands,Organic Search
15649,2025-11-20,North West,Social
15650,2025-11-25,South East,Organic Search
15651,2025-11-10,Midlands,Paid Search
15652,2025-11-03,South East,Organic Search
15653,2025-11-23,North West,Organic Search
15654,2025-11-24,London,Referral
15655,2025-11-04,East,Paid Search
15656,2025-11-21,London,Social
15657,2025-11-05,North East,Organic Search
15658,2025-11-08,South East,Organic Search
15659,2025-11-02,East,Social
15660,2025-11-03,Yorkshire,Paid Search
15661,2025-11-11,East,Organic Search
15662,2025-11-09,Midlands,Organic Search
15663,2025-11-06,North East,Paid Search
15664,2025-11-27,North West,Email
15665,2025-11-08,London,Organic Search
15666,2025-11-05,London,Organic Search
15667,2025-11-24,London,Organic Search
15668,2025-11-25,Yorkshire,Organic Search
15669,2025-11-09,Wales,Organic Search
15670,2025-11-02,South East,Email
15671,2025-11-25,London,Organic Search
15672,2025-11-26,London,Organic Search
15673,2025-11-06,South East,Email
15674,2025-11-19,North West,Social
15675,2025-11-16,Scotland,Organic Search
15676,2025-11-26,South West,Social
15677,2025-11-02,South East,Email
15678,2025-11-20,North East,Organic Search
15679,2025-11-12,Yorkshire,Social
15680,2025-11-26,South West,Social
15681,2025-11-25,Yorkshire,Organic Search
15682,2025-11-18,South East,Social
15683,2025-11-19,East,Organic Search
15684,2025-11-17,South West,Organic Search
15685,2025-11-06,South East,Organic Search
15686,2025-11-20,South East,Organic Search
15687,2025-11-16,North East,Paid Search
15688,2025-11-01,North East,Organic Search
15689,2025-11-22,Yorkshire,Organic Search
15690,2025-11-12,London,Organic Search
15691,2025-11-24,East,Paid Search
15692,2025-11-13,Midlands,Organic Search
15693,2025-11-14,North West,Organic Search
15694,2025-11-08,Wales,Paid Search
15695,2025-11-02,Midlands,Email
15696,2025-11-26,London,Social
15697,2025-11-18,London,Social
15698,2025-11-02,Midlands,Organic Search
