order_id,customer_id,order_date,status
513615,15241,2025-10-24,completed
513616,15242,2025-09-08,completed
513617,15242,2025-10-05,completed
513618,15243,2025-09-29,completed
513619,15243,2025-12-08,completed
513620,15244,2025-09-28,completed
513621,15244,2025-10-14,completed
513622,15244,2025-10-30,completed
513623,15245,2025-09-19,completed
513624,15245,2025-11-29,completed
513625,15246,2025-09-15,completed
513626,15246,2025-11-02,completed
513627,15247,2025-09-21,completed
513628,15248,2025-09-14,completed
513629,15248,2025-10-31,completed
513630,15248,2025-12-25,completed
513631,15249,2025-09-04,completed
513632,15249,2025-10-26,returned
513633,15250,2025-09-11,completed
513634,15250,2025-09-28,completed
513635,15250,2025-12-29,completed
513636,15251,2025-09-18,completed
513637,15251,2025-09-22,completed
513638,15252,2025-09-21,completed
513639,15253,2025-09-15,completed
513640,15254,2025-09-06,completed
513641,15255,2025-09-06,completed
513642,15255,2025-09-09,completed
513643,15255,2025-09-29,completed
513644,15255,2025-12-16,completed
513645,15256,2025-09-25,completed
513646,15257,2025-09-28,completed
513647,15257,2025-11-05,completed
513648,15258,2025-09-18,completed
513649,15259,2025-09-24,completed
513650,15260,2025-09-22,completed
513651,15260,2025-10-08,completed
513652,15261,2025-09-12,completed
513653,15262,2025-09-12,completed
513654,15263,2025-09-20,completed
513655,15264,2025-09-18,returned
513656,15265,2025-09-03,completed
513657,15265,2025-11-09,completed
513658,15266,2025-09-09,completed
513659,15266,2025-11-11,completed
513660,15267,2025-09-13,completed
513661,15268,2025-09-09,completed
513662,15269,2025-09-10,completed
513663,15269,2025-09-13,completed
513664,15270,2025-09-09,completed
513665,15270,2025-11-18,completed
513666,15270,2025-11-23,completed
513667,15271,2025-09-16,completed
513668,15272,2025-09-08,completed
513669,15272,2025-10-30,completed
513670,15273,2025-09-25,returned
513671,15273,2025-10-14,completed
513672,15273,2025-10-17,completed
513673,15274,2025-09-21,completed
513674,15274,2025-10-10,completed
513675,15275,2025-09-09,completed
513676,15275,2025-10-13,completed
513677,15275,2025-12-06,completed
513678,15276,2025-09-23,completed
513679,15276,2025-10-03,completed
513680,15276,2025-10-11,completed
513681,15276,2025-11-03,completed
513682,15276,2025-12-13,returned
513683,15277,2025-09-16,completed
513684,15277,2025-10-05,completed
513685,15278,2025-09-01,completed
513686,15278,2025-11-11,completed
513687,15279,2025-09-23,completed
513688,15279,2025-11-25,completed
513689,15279,2025-11-28,completed
513690,15280,2025-09-20,completed
513691,15281,2025-09-18,completed
513692,15281,2025-10-13,completed
513693,15282,2025-09-21,completed
513694,15283,2025-09-04,completed
513695,15283,2025-09-20,completed
513696,15283,2025-11-10,completed
513697,15284,2025-09-15,completed
513698,15285,2025-09-07,completed
513699,15285,2025-10-03,completed
513700,15286,2025-09-11,cancelled
513701,15286,2025-10-30,returned
513702,15287,2025-09-14,cancelled
513703,15287,2025-10-05,completed
513704,15287,2025-12-07,completed
513705,15288,2025-09-02,completed
513706,15288,2025-10-18,completed
513707,15288,2025-10-21,completed
513708,15289,2025-09-23,completed
513709,15289,2025-10-16,completed
513710,15289,2025-10-27,completed
513711,15290,2025-09-27,completed
513712,15290,2025-09-30,completed
513713,15291,2025-09-15,completed
513714,15292,2025-09-25,completed
513715,15292,2025-09-28,completed
513716,15293,2025-09-15,completed
513717,15293,2025-11-09,completed
513718,15294,2025-09-14,completed
513719,15294,2025-09-27,completed
513720,15294,2025-10-24,completed
513721,15295,2025-09-06,completed
513722,15295,2025-11-02,completed
513723,15295,2025-12-22,completed
513724,15296,2025-09-23,completed
513725,15296,2025-10-25,completed
513726,15296,2025-11-20,completed
513727,15297,2025-09-08,completed
513728,15297,2025-10-30,completed
513729,15297,2025-11-09,returned
513730,15298,2025-09-14,completed
513731,15298,2025-09-30,completed
513732,15299,2025-09-25,completed
513733,15299,2025-11-07,completed
513734,15300,2025-09-23,completed
513735,15300,2025-09-29,completed
513736,15300,2025-10-13,completed
513737,15301,2025-09-20,completed
513738,15302,2025-09-13,completed
513739,15302,2025-09-16,completed
513740,15302,2025-11-25,cancelled
513741,15302,2025-12-23,completed
513742,15303,2025-09-29,completed
513743,15303,2025-12-20,completed
513744,15304,2025-09-13,completed
513745,15304,2025-09-16,completed
513746,15304,2025-11-13,completed
513747,15305,2025-10-01,completed
513748,15306,2025-09-24,completed
513749,15307,2025-09-29,completed
513750,15307,2025-10-02,completed
513751,15308,2025-09-19,completed
513752,15309,2025-09-08,completed
513753,15309,2025-09-23,completed
513754,15310,2025-09-07,completed
513755,15310,2025-10-07,completed
513756,15310,2025-11-11,completed
513757,15310,2025-12-05,completed
513758,15311,2025-09-25,completed
513759,15311,2025-11-03,completed
513760,15312,2025-09-09,completed
513761,15312,2025-11-13,completed
513762,15313,2025-09-19,completed
513763,15314,2025-09-06,completed
513764,15314,2025-10-20,completed
513765,15315,2025-09-27,completed
513766,15316,2025-09-26,completed
513767,15316,2025-09-30,completed
513768,15316,2025-11-20,completed
513769,15317,2025-09-20,completed
513770,15317,2025-10-10,returned
513771,15317,2025-10-14,completed
513772,15318,2025-09-08,returned
513773,15319,2025-09-28,completed
513774,15320,2025-09-29,completed
513775,15321,2025-09-17,completed
513776,15321,2025-12-16,completed
513777,15322,2025-09-06,completed
513778,15323,2025-09-22,completed
513779,15323,2025-12-20,completed
513780,15324,2025-09-15,returned
513781,15324,2025-10-04,completed
513782,15324,2025-11-15,completed
513783,15325,2025-09-17,completed
513784,15326,2025-09-14,completed
513785,15326,2025-10-16,completed
513786,15327,2025-09-17,completed
513787,15327,2025-09-30,completed
513788,15328,2025-10-18,completed
513789,15328,2025-10-21,completed
513790,15328,2025-12-18,completed
513791,15329,2025-10-23,returned
513792,15330,2025-10-10,completed
513793,15331,2025-10-17,completed
513794,15332,2025-10-02,returned
513795,15332,2025-10-20,completed
513796,15332,2025-11-01,completed
513797,15333,2025-10-12,completed
513798,15333,2025-11-05,completed
513799,15333,2025-12-18,completed
513800,15334,2025-10-14,completed
513801,15334,2025-11-01,completed
513802,15335,2025-10-01,completed
513803,15335,2025-10-04,completed
513804,15336,2025-10-02,completed
513805,15336,2025-10-23,completed
513806,15337,2025-10-28,completed
513807,15337,2025-10-31,completed
513808,15338,2025-10-29,completed
513809,15338,2025-12-03,completed
513810,15339,2025-10-27,completed
513811,15340,2025-10-03,returned
513812,15340,2025-10-18,completed
513813,15340,2025-12-21,completed
513814,15341,2025-10-12,completed
513815,15341,2025-12-27,completed
513816,15342,2025-10-17,completed
513817,15342,2025-12-30,completed
513818,15343,2025-10-06,completed
513819,15343,2025-11-10,completed
513820,15344,2025-10-08,completed
513821,15344,2025-12-24,completed
513822,15345,2025-10-12,completed
513823,15345,2025-10-15,completed
513824,15345,2025-11-23,completed
513825,15346,2025-10-15,completed
513826,15347,2025-10-03,completed
513827,15348,2025-10-20,completed
513828,15349,2025-10-30,completed
513829,15349,2025-12-08,completed
513830,15350,2025-10-11,completed
513831,15351,2025-10-08,completed
513832,15352,2025-10-24,completed
513833,15353,2025-10-02,completed
513834,15353,2025-11-05,completed
513835,15354,2025-10-14,completed
513836,15354,2025-12-24,completed
513837,15354,2025-12-31,completed
513838,15355,2025-10-28,completed
513839,15356,2025-10-11,completed
513840,15357,2025-10-19,completed
513841,15357,2025-10-22,completed
513842,15357,2025-11-17,completed
513843,15358,2025-10-27,completed
513844,15358,2025-12-02,completed
513845,15359,2025-10-05,completed
513846,15360,2025-10-24,completed
513847,15360,2025-11-10,completed
513848,15361,2025-10-08,completed
513849,15361,2025-11-17,completed
513850,15362,2025-10-24,returned
513851,15363,2025-10-24,completed
513852,15363,2025-10-27,completed
513853,15364,2025-10-08,completed
513854,15364,2025-12-09,completed
513855,15364,2025-12-14,cancelled
513856,15365,2025-10-14,returned
513857,15366,2025-10-02,completed
513858,15367,2025-10-21,completed
513859,15367,2025-12-21,completed
513860,15367,2025-12-30,completed
513861,15368,2025-10-07,returned
513862,15368,2025-10-12,completed
513863,15368,2025-12-02,completed
513864,15368,2025-12-07,completed
513865,15369,2025-10-09,completed
513866,15369,2025-10-12,completed
513867,15370,2025-10-28,completed
513868,15371,2025-10-27,completed
513869,15372,2025-10-06,completed
513870,15372,2025-11-27,completed
513871,15373,2025-10-03,completed
513872,15374,2025-10-12,completed
513873,15374,2025-11-13,completed
513874,15375,2025-10-29,completed
513875,15375,2025-11-04,completed
513876,15376,2025-10-20,completed
513877,15377,2025-10-30,completed
513878,15378,2025-10-13,cancelled
513879,15379,2025-10-29,completed
513880,15379,2025-11-19,completed
513881,15379,2025-11-29,completed
513882,15380,2025-10-09,completed
513883,15380,2025-11-22,completed
513884,15381,2025-10-09,completed
513885,15382,2025-10-18,completed
513886,15383,2025-10-13,completed
513887,15384,2025-10-15,completed
513888,15384,2025-11-22,completed
513889,15385,2025-10-26,completed
513890,15385,2025-12-31,completed
513891,15386,2025-10-08,completed
513892,15386,2025-12-27,completed
513893,15387,2025-10-09,completed
513894,15387,2025-10-18,completed
513895,15387,2025-11-18,completed
513896,15388,2025-10-08,completed
513897,15388,2025-11-22,completed
513898,15389,2025-10-20,completed
513899,15389,2025-12-08,completed
513900,15390,2025-10-14,completed
513901,15390,2025-10-29,completed
513902,15391,2025-10-09,returned
513903,15391,2025-11-20,completed
513904,15391,2025-12-02,completed
513905,15392,2025-10-22,completed
513906,15392,2025-11-14,completed
513907,15393,2025-10-05,completed
513908,15394,2025-10-06,completed
513909,15395,2025-10-13,completed
513910,15396,2025-10-11,completed
513911,15396,2025-11-11,completed
513912,15397,2025-10-13,completed
513913,15397,2025-11-23,completed
513914,15398,2025-10-29,completed
513915,15399,2025-10-28,completed
513916,15399,2025-10-31,completed
513917,15399,2025-11-03,returned
513918,15399,2025-12-16,completed
513919,15400,2025-10-11,completed
513920,15400,2025-12-11,completed
513921,15400,2025-12-29,completed
513922,15401,2025-10-05,completed
513923,15402,2025-10-04,completed
513924,15402,2025-10-20,completed
513925,15403,2025-10-05,completed
513926,15403,2025-11-30,completed
513927,15404,2025-10-26,completed
513928,15404,2025-12-29,completed
513929,15405,2025-10-01,completed
513930,15405,2025-11-21,completed
513931,15406,2025-10-11,completed
513932,15407,2025-10-22,completed
513933,15407,2025-10-28,completed
513934,15408,2025-10-24,cancelled
513935,15408,2025-12-22,completed
513936,15408,2025-12-29,completed
513937,15409,2025-10-13,completed
513938,15410,2025-10-19,completed
513939,15410,2025-12-18,completed
513940,15411,2025-10-02,completed
513941,15412,2025-10-06,completed
513942,15412,2025-11-21,completed
513943,15413,2025-10-16,completed
513944,15413,2025-11-14,completed
513945,15414,2025-10-22,returned
513946,15414,2025-12-28,completed
513947,15415,2025-10-21,completed
513948,15416,2025-10-22,completed
513949,15416,2025-11-06,completed
513950,15416,2025-12-06,completed
513951,15416,2025-12-23,completed
513952,15417,2025-10-25,completed
513953,15417,2025-11-23,completed
513954,15417,2025-12-06,completed
513955,15418,2025-10-20,completed
513956,15419,2025-10-13,completed
513957,15419,2025-11-08,completed
513958,15420,2025-10-24,completed
513959,15420,2025-11-14,completed
513960,15421,2025-10-18,completed
513961,15421,2025-12-22,returned
513962,15422,2025-10-29,completed
513963,15422,2025-12-21,returned
513964,15422,2025-12-24,completed
513965,15423,2025-10-08,completed
513966,15423,2025-10-14,completed
513967,15424,2025-10-24,completed
513968,15425,2025-10-06,completed
513969,15426,2025-10-03,completed
513970,15426,2025-10-11,completed
513971,15427,2025-10-05,completed
513972,15427,2025-12-04,completed
513973,15427,2025-12-21,cancelled
513974,15428,2025-10-26,completed
513975,15429,2025-10-23,completed
513976,15430,2025-10-19,completed
513977,15430,2025-11-04,completed
513978,15431,2025-10-21,completed
513979,15431,2025-10-27,completed
513980,15431,2025-11-12,completed
513981,15432,2025-10-27,completed
513982,15432,2025-11-27,completed
513983,15433,2025-10-10,returned
513984,15433,2025-12-09,completed
513985,15434,2025-10-14,completed
513986,15434,2025-11-27,completed
513987,15435,2025-10-06,completed
513988,15436,2025-10-28,completed
513989,15436,2025-11-03,completed
513990,15436,2025-12-29,completed
513991,15437,2025-10-16,completed
513992,15437,2025-10-20,completed
513993,15438,2025-10-27,completed
513994,15438,2025-10-30,completed
513995,15439,2025-10-08,completed
513996,15439,2025-12-01,completed
513997,15440,2025-10-23,completed
513998,15440,2025-11-30,completed
513999,15440,2025-12-03,completed
514000,15441,2025-10-26,completed
514001,15441,2025-11-13,completed
514002,15442,2025-10-03,completed
514003,15442,2025-12-26,completed
514004,15443,2025-10-11,completed
514005,15443,2025-10-23,completed
514006,15443,2025-11-15,completed
514007,15444,2025-10-14,completed
514008,15444,2025-11-23,completed
514009,15445,2025-10-10,cancelled
514010,15445,2025-11-14,completed
514011,15446,2025-10-10,completed
514012,15447,2025-10-16,completed
514013,15447,2025-12-23,returned
514014,15448,2025-10-13,completed
514015,15449,2025-10-15,completed
514016,15449,2025-12-02,completed
514017,15449,2025-12-16,completed
514018,15450,2025-10-27,completed
514019,15451,2025-10-08,completed
514020,15452,2025-10-31,completed
514021,15452,2025-11-12,completed
514022,15453,2025-10-19,completed
514023,15454,2025-10-22,completed
514024,15455,2025-10-15,completed
514025,15456,2025-10-02,completed
514026,15456,2025-11-02,completed
514027,15457,2025-10-19,completed
514028,15458,2025-10-15,completed
514029,15458,2025-10-24,completed
514030,15459,2025-10-17,completed
514031,15460,2025-10-03,completed
514032,15460,2025-10-06,completed
514033,15461,2025-10-16,completed
514034,15462,2025-10-09,completed
514035,15462,2025-10-26,completed
514036,15463,2025-10-08,completed
514037,15463,2025-12-29,completed
514038,15464,2025-10-24,completed
514039,15465,2025-10-24,returned
514040,15465,2025-12-07,returned
514041,15466,2025-10-12,completed
514042,15467,2025-10-11,completed
514043,15468,2025-10-16,completed
514044,15468,2025-12-09,completed
514045,15469,2025-10-05,completed
514046,15470,2025-10-29,completed
514047,15470,2025-12-01,completed
514048,15471,2025-10-01,completed
514049,15472,2025-10-26,completed
514050,15472,2025-11-16,completed
514051,15473,2025-10-27,completed
514052,15474,2025-10-20,completed
514053,15474,2025-11-20,completed
514054,15475,2025-10-13,completed
514055,15475,2025-10-31,completed
514056,15475,2025-12-06,completed
514057,15476,2025-10-16,completed
514058,15477,2025-10-21,returned
514059,15478,2025-10-16,completed
514060,15478,2025-11-11,completed
514061,15479,2025-10-16,completed
514062,15480,2025-10-24,completed
514063,15481,2025-10-13,completed
514064,15482,2025-10-17,completed
514065,15482,2025-10-25,completed
514066,15483,2025-10-05,completed
514067,15484,2025-10-20,completed
514068,15484,2025-10-23,completed
514069,15485,2025-10-04,completed
514070,15486,2025-10-31,completed
514071,15486,2025-11-03,completed
514072,15487,2025-10-06,completed
514073,15487,2025-11-14,completed
514074,15488,2025-10-11,completed
514075,15489,2025-10-18,completed
514076,15490,2025-10-30,completed
514077,15491,2025-10-06,completed
514078,15491,2025-11-02,returned
514079,15492,2025-10-27,completed
514080,15492,2025-11-04,completed
514081,15493,2025-10-12,completed
514082,15494,2025-10-19,completed
514083,15494,2025-10-23,completed
514084,15495,2025-10-23,completed
514085,15496,2025-10-04,completed
514086,15497,2025-10-14,cancelled
514087,15497,2025-10-29,completed
514088,15498,2025-10-20,completed
514089,15499,2025-10-27,completed
514090,15500,2025-10-30,completed
514091,15501,2025-10-07,completed
514092,15502,2025-10-14,completed
514093,15503,2025-10-23,completed
514094,15503,2025-12-19,completed
514095,15504,2025-10-26,completed
514096,15504,2025-12-10,completed
514097,15504,2025-12-13,returned
514098,15505,2025-10-10,completed
514099,15505,2025-11-30,completed
514100,15505,2025-12-22,cancelled
514101,15506,2025-10-27,completed
514102,15507,2025-10-16,completed
514103,15507,2025-12-16,completed
514104,15508,2025-10-02,completed
514105,15508,2025-12-29,completed
514106,15509,2025-10-21,completed
514107,15509,2025-12-02,completed
514108,15510,2025-10-15,completed
514109,15510,2025-11-17,completed
514110,15511,2025-10-29,completed
514111,15511,2025-11-01,completed
514112,15511,2025-11-22,completed
514113,15512,2025-10-18,completed
514114,15513,2025-10-21,completed
514115,15513,2025-10-24,completed
514116,15513,2025-12-02,completed
514117,15514,2025-10-20,completed
514118,15514,2025-11-13,completed
514119,15515,2025-10-19,completed
514120,15516,2025-10-21,completed
514121,15516,2025-12-29,completed
514122,15517,2025-10-21,completed
514123,15517,2025-10-27,cancelled
514124,15518,2025-10-30,completed
514125,15519,2025-10-06,completed
514126,15519,2025-10-18,completed
514127,15520,2025-10-05,completed
514128,15521,2025-10-07,completed
514129,15522,2025-10-04,completed
514130,15523,2025-10-19,completed
514131,15523,2025-12-01,completed
514132,15524,2025-10-02,cancelled
514133,15525,2025-10-09,completed
514134,15526,2025-10-17,completed
514135,15526,2025-10-20,completed
514136,15527,2025-10-15,completed
514137,15527,2025-11-18,completed
514138,15528,2025-10-26,completed
514139,15528,2025-11-27,cancelled
514140,15528,2025-11-30,completed
514141,15529,2025-10-06,completed
514142,15529,2025-11-07,returned
514143,15529,2025-11-12,completed
514144,15529,2025-12-25,completed
514145,15529,2025-12-28,completed
514146,15530,2025-10-05,completed
514147,15530,2025-11-01,completed
514148,15531,2025-10-28,completed
514149,15531,2025-11-11,returned
514150,15532,2025-10-30,completed
514151,15532,2025-11-13,completed
514152,15533,2025-10-19,completed
514153,15533,2025-11-13,completed
514154,15534,2025-10-19,completed
514155,15535,2025-10-16,completed
514156,15536,2025-10-15,returned
514157,15536,2025-10-18,completed
514158,15537,2025-10-25,completed
514159,15537,2025-11-05,completed
514160,15538,2025-10-19,completed
514161,15539,2025-10-05,completed
514162,15539,2025-10-29,completed
514163,15540,2025-10-19,completed
514164,15540,2025-10-22,completed
514165,15540,2025-10-28,completed
514166,15541,2025-10-20,completed
514167,15541,2025-10-29,completed
514168,15542,2025-10-13,completed
514169,15542,2025-12-16,returned
514170,15543,2025-10-20,completed
514171,15544,2025-10-28,completed
514172,15544,2025-11-13,completed
514173,15545,2025-10-25,completed
514174,15546,2025-10-28,completed
514175,15546,2025-11-15,completed
514176,15546,2025-11-25,completed
514177,15547,2025-10-16,completed
514178,15547,2025-10-28,completed
514179,15547,2025-11-21,completed
514180,15547,2025-11-24,completed
514181,15548,2025-10-10,completed
514182,15548,2025-11-02,completed
514183,15549,2025-10-29,completed
514184,15549,2025-11-29,completed
514185,15550,2025-10-02,completed
514186,15550,2025-12-31,completed
514187,15551,2025-10-13,returned
514188,15552,2025-10-12,completed
514189,15552,2025-12-28,completed
514190,15553,2025-10-16,completed
514191,15553,2025-10-20,completed
514192,15553,2025-10-28,returned
514193,15554,2025-10-08,completed
514194,15554,2025-11-12,completed
514195,15554,2025-12-16,completed
514196,15555,2025-10-25,completed
514197,15556,2025-10-19,completed
514198,15557,2025-10-19,completed
514199,15557,2025-12-08,completed
514200,15558,2025-10-07,completed
514201,15558,2025-12-13,completed
514202,15559,2025-10-22,completed
514203,15560,2025-10-08,completed
514204,15560,2025-10-13,completed
514205,15561,2025-10-11,completed
514206,15561,2025-12-06,completed
514207,15562,2025-10-25,completed
514208,15563,2025-10-10,completed
514209,15563,2025-11-24,completed
514210,15564,2025-10-23,completed
514211,15564,2025-11-04,completed
514212,15564,2025-12-17,completed
514213,15565,2025-10-25,completed
514214,15565,2025-12-24,completed
514215,15566,2025-10-08,completed
514216,15566,2025-11-22,completed
514217,15567,2025-10-21,completed
514218,15568,2025-10-11,returned
514219,15568,2025-11-23,completed
514220,15569,2025-10-17,completed
514221,15570,2025-10-10,completed
514222,15570,2025-11-16,completed
514223,15571,2025-10-13,completed
514224,15571,2025-12-02,completed
514225,15572,2025-10-31,returned
514226,15573,2025-10-18,completed
514227,15573,2025-11-01,completed
514228,15574,2025-10-09,completed
514229,15574,2025-12-16,completed
514230,15575,2025-10-02,completed
514231,15576,2025-10-27,completed
514232,15577,2025-10-14,completed
514233,15577,2025-10-26,completed
514234,15578,2025-10-13,completed
514235,15578,2025-10-16,completed
514236,15579,2025-10-04,completed
514237,15579,2025-12-12,completed
514238,15579,2025-12-19,completed
514239,15580,2025-10-05,completed
514240,15581,2025-10-23,completed
514241,15582,2025-10-30,completed
514242,15583,2025-10-16,completed
514243,15584,2025-10-18,completed
514244,15584,2025-11-11,completed
514245,15584,2025-12-10,completed
514246,15584,2025-12-22,completed
514247,15585,2025-11-10,completed
514248,15585,2025-12-06,completed
514249,15586,2025-11-18,completed
514250,15586,2025-12-25,completed
514251,15587,2025-11-06,completed
514252,15588,2025-11-10,completed
514253,15589,2025-11-25,completed
514254,15590,2025-11-14,completed
514255,15590,2025-12-03,completed
514256,15591,2025-11-05,completed
514257,15591,2025-11-14,completed
514258,15592,2025-11-26,completed
514259,15593,2025-11-18,completed
514260,15593,2025-12-09,completed
514261,15593,2025-12-19,completed
514262,15594,2025-11-20,completed
514263,15594,2025-12-08,completed
514264,15595,2025-11-20,completed
514265,15595,2025-12-11,completed
514266,15596,2025-11-14,returned
514267,15597,2025-11-16,returned
514268,15598,2025-11-10,completed
514269,15599,2025-11-25,completed
514270,15600,2025-11-27,cancelled
514271,15601,2025-11-15,completed
514272,15601,2025-11-25,completed
514273,15602,2025-11-22,completed
514274,15603,2025-11-19,completed
514275,15603,2025-12-11,completed
514276,15604,2025-11-13,completed
514277,15605,2025-11-19,completed
514278,15605,2025-12-01,completed
514279,15606,2025-11-19,completed
514280,15606,2025-12-06,completed
514281,15607,2025-11-02,completed
514282,15607,2025-11-27,returned
514283,15608,2025-11-07,completed
514284,15609,2025-11-07,completed
514285,15609,2025-12-03,completed
514286,15610,2025-11-27,completed
514287,15611,2025-11-18,completed
514288,15612,2025-11-26,completed
514289,15612,2025-12-22,completed
514290,15613,2025-11-05,completed
514291,15614,2025-11-16,completed
514292,15615,2025-11-22,completed
514293,15615,2025-12-17,completed
514294,15615,2025-12-22,completed
514295,15616,2025-11-06,completed
514296,15616,2025-12-15,completed
514297,15617,2025-11-04,completed
514298,15617,2025-11-17,completed
514299,15618,2025-11-22,completed
514300,15619,2025-11-27,completed
514301,15620,2025-11-12,completed
514302,15620,2025-12-06,completed
514303,15621,2025-11-24,completed
514304,15622,2025-11-16,completed
514305,15623,2025-11-15,completed
514306,15623,2025-12-21,completed
514307,15624,2025-11-18,completed
514308,15625,2025-11-11,completed
514309,15625,2025-11-15,completed
514310,15626,2025-11-14,completed
514311,15626,2025-12-09,completed
514312,15626,2025-12-20,completed
514313,15626,2025-12-24,completed
514314,15627,2025-11-08,completed
514315,15627,2025-11-17,completed
514316,15628,2025-11-24,completed
514317,15629,2025-11-10,completed
514318,15630,2025-11-26,completed
514319,15630,2025-12-19,completed
514320,15631,2025-11-30,completed
514321,15631,2025-12-24,completed
514322,15632,2025-11-16,completed
514323,15632,2025-11-29,completed
514324,15632,2025-12-06,completed
514325,15633,2025-11-20,completed
514326,15634,2025-11-25,completed
514327,15635,2025-11-25,completed
514328,15635,2025-11-29,completed
514329,15636,2025-11-06,completed
514330,15637,2025-11-08,completed
514331,15638,2025-11-15,completed
514332,15638,2025-12-23,completed
514333,15639,2025-11-28,cancelled
514334,15640,2025-11-27,completed
514335,15641,2025-11-17,completed
514336,15641,2025-12-04,completed
514337,15641,2025-12-07,completed
514338,15642,2025-11-28,completed
514339,15643,2025-11-26,completed
514340,15644,2025-11-21,completed
514341,15644,2025-11-24,completed
514342,15645,2025-11-13,completed
514343,15645,2025-12-16,completed
514344,15646,2025-11-20,completed
514345,15647,2025-11-15,returned
514346,15648,2025-11-27,completed
514347,15649,2025-11-23,completed
514348,15650,2025-11-27,completed
514349,15651,2025-11-11,completed
514350,15652,2025-11-05,completed
514351,15652,2025-11-21,completed
514352,15652,2025-11-30,completed
514353,15653,2025-11-24,completed
514354,15653,2025-12-07,completed
514355,15654,2025-11-27,completed
514356,15655,2025-11-07,completed
514357,15656,2025-11-23,completed
514358,15657,2025-11-08,completed
514359,15657,2025-11-13,completed
514360,15657,2025-11-16,completed
514361,15657,2025-12-18,completed
514362,15658,2025-11-10,completed
514363,15659,2025-11-03,completed
514364,15660,2025-11-06,completed
514365,15661,2025-11-14,completed
514366,15662,2025-11-11,completed
514367,15662,2025-11-16,completed
514368,15663,2025-11-07,completed
514369,15664,2025-11-27,completed
514370,15664,2025-12-21,completed
514371,15665,2025-11-11,completed
514372,15665,2025-11-15,completed
514373,15666,2025-11-06,completed
514374,15666,2025-11-28,completed
514375,15667,2025-11-27,completed
514376,15668,2025-11-26,completed
514377,15669,2025-11-10,completed
514378,15669,2025-12-21,completed
514379,15670,2025-11-02,completed
514380,15671,2025-11-25,returned
514381,15672,2025-11-27,completed
514382,15673,2025-11-08,completed
514383,15673,2025-11-17,completed
514384,15673,2025-12-26,completed
514385,15673,2025-12-29,completed
514386,15674,2025-11-19,completed
514387,15674,2025-12-20,completed
514388,15675,2025-11-18,completed
514389,15676,2025-11-26,completed
514390,15676,2025-12-13,completed
514391,15677,2025-11-03,completed
514392,15678,2025-11-20,returned
514393,15679,2025-11-14,completed
514394,15680,2025-11-26,completed
514395,15681,2025-11-25,completed
514396,15681,2025-11-28,completed
514397,15681,2025-12-05,completed
514398,15682,2025-11-20,completed
514399,15682,2025-12-23,completed
514400,15683,2025-11-19,completed
514401,15683,2025-12-17,completed
514402,15684,2025-11-17,completed
514403,15684,2025-11-27,completed
514404,15685,2025-11-06,completed
514405,15685,2025-11-13,completed
514406,15685,2025-12-27,completed
514407,15686,2025-11-20,completed
514408,15686,2025-11-23,completed
514409,15686,2025-12-28,completed
514410,15687,2025-11-18,completed
514411,15688,2025-11-03,completed
514412,15688,2025-11-20,completed
514413,15689,2025-11-25,cancelled
514414,15689,2025-12-16,completed
514415,15690,2025-11-15,completed
514416,15690,2025-12-30,completed
514417,15691,2025-11-25,completed
514418,15692,2025-11-16,completed
514419,15693,2025-11-16,completed
514420,15694,2025-11-11,returned
514421,15695,2025-11-05,completed
514422,15696,2025-11-28,completed
514423,15696,2025-12-20,completed
514424,15697,2025-11-18,completed
514425,15697,2025-12-23,completed
514426,15698,2025-11-05,completed
514427,15699,2025-11-20,completed
514428,15699,2025-12-04,completed
514429,15699,2025-12-15,completed
514430,15700,2025-11-23,completed
514431,15700,2025-12-13,completed
514432,15700,2025-12-25,completed
514433,15701,2025-11-25,completed
514434,15702,2025-12-01,completed
514435,15703,2025-11-06,completed
514436,15703,2025-12-10,completed
514437,15704,2025-11-04,completed
514438,15704,2025-11-26,completed
514439,15705,2025-11-17,completed
514440,15706,2025-11-18,completed
514441,15707,2025-11-27,completed
514442,15707,2025-12-03,completed
514443,15708,2025-11-06,returned
514444,15708,2025-11-17,completed
514445,15709,2025-11-09,completed
514446,15709,2025-12-16,completed
514447,15710,2025-11-28,completed
514448,15711,2025-11-13,completed
514449,15712,2025-11-06,completed
514450,15712,2025-11-14,completed
514451,15712,2025-11-17,completed
514452,15712,2025-12-03,completed
514453,15713,2025-11-22,completed
514454,15714,2025-11-22,completed
514455,15714,2025-12-18,completed
514456,15715,2025-11-11,completed
514457,15715,2025-11-16,completed
514458,15716,2025-11-11,completed
514459,15717,2025-11-07,returned
514460,15718,2025-11-17,completed
514461,15719,2025-11-26,completed
514462,15720,2025-11-03,completed
514463,15720,2025-11-29,completed
514464,15721,2025-11-21,completed
514465,15721,2025-12-21,returned
514466,15722,2025-11-28,completed
514467,15723,2025-11-30,completed
514468,15724,2025-11-08,completed
514469,15725,2025-11-21,completed
514470,15725,2025-11-26,completed
514471,15726,2025-12-01,completed
514472,15726,2025-12-09,completed
514473,15727,2025-11-04,completed
514474,15727,2025-12-12,completed
514475,15728,2025-11-26,cancelled
514476,15729,2025-11-20,completed
514477,15729,2025-11-29,completed
514478,15730,2025-11-01,completed
514479,15730,2025-11-09,returned
514480,15731,2025-11-15,completed
514481,15731,2025-11-25,completed
514482,15731,2025-11-28,completed
514483,15731,2025-12-21,completed
514484,15732,2025-11-18,completed
514485,15732,2025-12-09,completed
